,Unnamed: 0,FACILITY_CODE,SOURCE,STATE,FACILITY,CITY,LATITUDE,LONGITUDE,FLOW_2012_MGD,2012_TOT_ANNUAL_MM3,CWNS_NUM,NPDES_ID,check_sewer_permits
11571,11571,OK00995,CWNS2012,OK,YUKON STP,Yukon,35.5328,-97.7556,2.5,3.456552506,40000100901,OK0028584,sewer_system
11572,11572,OK01005,CWNS2012,OK,EL RENO WWT,El Reno,35.5514,-97.9806,1.7,2.350455704,40000101001,OK0100382,sewer_system
11573,11573,OK01015,CWNS2012,OK,CALUMET WWT,Calumet,35.5864,-98.1122,0.05,0.06913105,40000102001,0,no_permit
11574,11574,OK01025,CWNS2012,OK,OKARCHE WWT,Okarche,35.7333,-97.9783,0.1,0.1382621,40000103001,0,no_permit
11575,11575,OK01035,CWNS2012,OK,PIEDMONT WWT,Piedmont,35.631,-97.7664,0.412,0.569639853,40000104001,0,no_permit
11576,11576,OK01045,CWNS2012,OK,UNION CITY WWT,Union City,35.3918,-97.9402,0.14,0.19356694,40000105001,OK0038393,sewer_system
11577,11577,OK01055,CWNS2012,OK,GEARY WWT,Geary,35.6418,-98.3062,0.13,0.17974073,40000106001,0,no_permit
11578,11578,OK01065,CWNS2012,OK,CHOCTAW WWT,Choctaw,35.499,-97.2393,0.8,1.106096802,40000110005,OK0037834,sewer_system
11579,11579,OK01075,CWNS2012,OK,DEL CITY WWT,Del City,35.4677,-97.4398,2.5,3.456552506,40000111001,OK0026085,sewer_system
11580,11580,OK01085,CWNS2012,OK,MIDWEST CITY WWT,Midwest City,35.5051,-97.4012,5.3,7.327891313,40000112001,OK0026841,sewer_system
11581,11581,OK01095,CWNS2012,OK,HARRAH WWT,Harrah,35.4731,-97.144,0.44,0.608353241,40000113001,OK0038482,sewer_system
11582,11582,OK01105,CWNS2012,OK,VALLEY BROOK WWT,Valley Brook,35.4063,-97.4829,0.08,0.1106096801999999,40000114001,OK0032239,sewer_system
11583,11583,OK01115,CWNS2012,OK,EDMOND COFFEE CREEK WWT,Edmond,35.6738,-97.3852,7,9.678347018,40000115001,OK0026026,sewer_system
11584,11584,OK01125,CWNS2012,OK,SPENCER WWT,Spencer,35.538,-97.3732,0.4,0.553048401,40000116001,OK0022535,sewer_system
11585,11585,OK01135,CWNS2012,OK,JONES WWT,Jones,35.5708,-97.2802,0.3,0.414786301,40000117001,OK0030996,sewer_system
11586,11586,OK01145,CWNS2012,OK,LUTHER WWT,Luther,35.6522,-97.209,0.07,0.09678347,40000118001,0,no_permit
11587,11587,OK01155,CWNS2012,OK,BETHANY-WARR ACRES WWT,Edmond,35.6689,-97.5988,3,4.147863008,40000120001,OK0026077,sewer_system
11588,11588,OK01165,CWNS2012,OK,OKC-DEER CREEK WWT,Oklahoma City,35.4678,-97.5207,10,13.82621003,40000123010,OK0027561,sewer_system
11589,11589,OK01175,CWNS2012,OK,OKC-NORTH CANADIAN WWT,Oklahoma City,35.4678,-97.5207,60,82.95726015,40000123012,OK0036978,sewer_system
11590,11590,OK01185,CWNS2012,OK,OKC-CHISHOLM CREEK WWT,Oklahoma City,35.6954,-97.5319,3.5,4.839173509,40000123014,OK0027553,sewer_system
11591,11591,OK01195,CWNS2012,OK,OKC SOUTH CANADIAN WWT,Oklahoma City,35.4678,-97.5207,4.5,6.221794511,40000123300,OK0038385,sewer_system
11592,11592,OK01205,CWNS2012,OK,Bromide WWT,Bromide,34.4072,-96.493,0.043,0.059452703,40000123567,0,no_permit
11593,11593,OK01215,CWNS2012,OK,BARTLESVILLE WWT,BARTLESVILLE,36.7572,-95.9651,5,6.913105013,40000160001,OK0030333,sewer_system
11594,11594,OK01225,CWNS2012,OK,TULSA SOUTHSIDE WWT,TULSA,36.1502,-95.9936,27.7,38.29860177,40000165001,OK0026239,sewer_system
11595,11595,OK01235,CWNS2012,OK,TULSA NORTHSIDE WWT,TULSA,36.1502,-95.9936,36.1,49.91261819,40000165002,OK0026221,sewer_system
11596,11596,OK01245,CWNS2012,OK,HAIKEY CREEK WWT,TULSA,36.1502,-95.9936,9.5,13.13489952,40000166001,OK0034363,sewer_system
11597,11597,OK01255,CWNS2012,OK,TULSA LOWER BIRD CREEK WWT,TULSA,36.1502,-95.9936,0.3,0.414786301,40000166007,OK0042935,sewer_system
11598,11598,OK01265,CWNS2012,OK,CATOOSA WWT,CATOOSA,36.1971,-95.7388,0.3,0.414786301,40000168001,OK0027090,sewer_system
11599,11599,OK01275,CWNS2012,OK,BIXBY PWA SOUTH WWT,BIXBY,35.9638,-95.8923,0.4,0.553048401,40000172001,OK0026913,sewer_system
11600,11600,OK01285,CWNS2012,OK,BIXBY PWA NORTH WWT,BIXBY,35.9638,-95.8923,0.5,0.6913105012499999,40000172002,OK0036153,sewer_system
11601,11601,OK01295,CWNS2012,OK,BROKEN ARROW (LYNN LANE) WWT,BROKEN ARROW,36.0899,-95.7335,8,11.06096802,40000173001,OK0040053,sewer_system
11602,11602,OK01305,CWNS2012,OK,COLLINSVILLE MA WWT,COLLINSVILLE,36.3952,-95.8119,0.6,0.829572602,40000174001,OK0027375,sewer_system
11603,11603,OK01315,CWNS2012,OK,GLENPOOL USA WWT,GLENPOOL,35.968,-96.0088,0.9,1.244358902,40000175001,OK0027138,sewer_system
11604,11604,OK01325,CWNS2012,OK,JENKS PWA WWT,JENKS,35.9877,-95.938,0.5,0.6913105012499999,40000176001,OK0037401,sewer_system
11605,11605,OK01335,CWNS2012,OK,OWASSO PWA WWT,OWASSO,36.2577,-95.8555,1.9,2.626979905,40000177001,OK0020303,sewer_system
11606,11606,OK01345,CWNS2012,OK,SAND SPRINGS (MAIN) WWT,SAND SPRINGS,36.2204,-96.1504,2.29,3.166202096,40000178001,OK0030864,sewer_system
11607,11607,OK01355,CWNS2012,OK,SAND SPRINGS SAND CREEK WWT,SAND SPRINGS,36.1447,-96.2175,0.025,0.034565525,40000178007,0,no_permit
11608,11608,OK01365,CWNS2012,OK,SPERRY USA WWT,SPERRY,36.3083,-95.9864,0.1,0.1382621,40000179001,OK0033464,sewer_system
11609,11609,OK01375,CWNS2012,OK,SKIATOOK (BIRD CREEK) WWT,SKIATOOK,36.363,-95.9853,0.25,0.3456552506249999,40000180001,OK0028118,sewer_system
11610,11610,OK01385,CWNS2012,OK,SKIATOOK (HOMINY CREEK) WWT,SKIATOOK,36.363,-95.9853,0.4,0.553048401,40000180002,OK0040461,sewer_system
11611,11611,OK01395,CWNS2012,OK,AVANT PWA WWT,AVANT,36.4829,-96.0575,0.03,0.04147863,40000185001,OKG580038,sewer_system
11612,11612,OK01405,CWNS2012,OK,BARNSDALL STP,BARNSDALL,36.5493,-96.1604,0.135,0.186653835,40000186001,OK0027308,sewer_system
11613,11613,OK01415,CWNS2012,OK,BURBANK WWT,Burbank,36.695,-96.7317,0.02,0.02765242,40000187001,0,no_permit
11614,11614,OK01425,CWNS2012,OK,FAIRFAX PWA WWT,FAIRFAX,36.5779,-96.6928,0.2,0.276524201,40000188001,OK0029017,sewer_system
11615,11615,OK01435,CWNS2012,OK,HOMINY WWT,HOMINY,36.4156,-96.3817,0.3,0.414786301,40000189001,OK0027618,sewer_system
11616,11616,OK01445,CWNS2012,OK,PAWHUSKA WWT,PAWHUSKA,36.6778,-96.303,0.42,0.580700821,40000191001,OK0028274,sewer_system
11617,11617,OK01455,CWNS2012,OK,SHIDLER WWT,SHIDLER,36.7711,-96.6516,0.05,0.06913105,40000193001,OK0022993,sewer_system
11618,11618,OK01465,CWNS2012,OK,WYNONA MA WWT,WYNONA,36.5523,-96.3162,0.04,0.05530484,40000195001,OK0031585,sewer_system
11619,11619,OK01475,CWNS2012,OK,KELLYVILLE PWA WWT,KELLYVILLE,35.932,-96.2328,0.1,0.1382621,40000196001,OKG580012,sewer_system
11620,11620,OK01485,CWNS2012,OK,BRISTOW WWT,BRISTOW,35.8338,-96.3913,0.8,1.106096802,40000197001,OK0032549,sewer_system
11621,11621,OK01495,CWNS2012,OK,DEPEW WWT,DEPEW,35.8051,-96.4981,0.05,0.06913105,40000198001,OK0021890,sewer_system
11622,11622,OK01505,CWNS2012,OK,DRUMRIGHT UT WWT,DRUMRIGHT,35.9956,-96.5937,0.43,0.594527031,40000199001,OK0022501,sewer_system
11623,11623,OK01515,CWNS2012,OK,KIEFER PWA WWT,KIEFER,35.9509,-96.0639,0.1,0.1382621,40000200001,OK0028771,sewer_system
11624,11624,OK01525,CWNS2012,OK,MANNFORD PWA MAIN WWT,MANNFORD,36.1288,-96.3527,0.18,0.24887178,40000201001,OK0022802,sewer_system
11625,11625,OK01535,CWNS2012,OK,MANNFORD PWA EAST WWT,MANNFORD,36.1148,-96.3278,0.03,0.04147863,40000201002,0,no_permit
11626,11626,OK01545,CWNS2012,OK,MOUNDS PWA WWT,MOUNDS,35.8648,-96.0511,0.13,0.17974073,40000203001,OK0022888,sewer_system
11627,11627,OK01555,CWNS2012,OK,OILTON PWA WWT,Oilton,36.089,-96.5765,0.11,0.15208831,40000204001,OK0035599,sewer_system
11628,11628,OK01565,CWNS2012,OK,SAPULPA WWT,SAPULPA,36.0174,-96.0826,2.2,3.041766206,40000206001,OK0043974,sewer_system
11629,11629,OK01575,CWNS2012,OK,LAWTON WWT,Lawton,34.5229,-98.3789,10,13.82621003,40000211001,OK0035246,sewer_system
11630,11630,OK01585,CWNS2012,OK,ELGIN WWT,Elgin,34.7697,-98.2752,0.185,0.255784885,40000212001,0,no_permit
11631,11631,OK01595,CWNS2012,OK,FLETCHER WWT,Fletcher,34.8219,-98.2541,0.107,0.147940447,40000213001,0,no_permit
11632,11632,OK01605,CWNS2012,OK,STERLING WWT,Sterling,34.7418,-98.1664,0.07,0.09678347,40000214001,0,no_permit
11633,11633,OK01615,CWNS2012,OK,CACHE WWT,Cache,34.6209,-98.6329,0.16,0.2212193603999999,40000215001,0,no_permit
11634,11634,OK01625,CWNS2012,OK,CHATTANOOGA WWTP,Chattanooga,34.4306,-98.6446,0.028,0.038713388,40000216001,0,no_permit
11635,11635,OK01635,CWNS2012,OK,GERONIMO NORTH WWT,Geronimo,34.4862,-98.3734,0.08,0.1106096801999999,40000218002,0,no_permit
11636,11636,OK01645,CWNS2012,OK,INDIAHOMA EAST WWT,Indiahoma,34.6162,-98.7429,0.024,0.033182904,40000219001,0,no_permit
11637,11637,OK01655,CWNS2012,OK,INDIAHOMA WEST WWT,Indiahoma,34.6139,-98.7615,0.012,0.016591452,40000219002,0,no_permit
11638,11638,OK01665,CWNS2012,OK,MEDICINE PARK WWT,Medicine Park,34.7242,-98.4811,0.043,0.059452703,40000220001,0,no_permit
11639,11639,OK01675,CWNS2012,OK,Lone Grove (Main) WWTP,Lone Grove,34.1731,-97.2586,0,0,40000300000,0,no_permit
11640,11640,OK01685,CWNS2012,OK,WESTVILLE UA WWT,WESTVILLE,35.962,-94.5724,0.2,0.276524201,40000302001,OK0028126,sewer_system
11641,11641,OK01695,CWNS2012,OK,ALINE WWT,Aline,36.5145,-98.4413,0.02,0.02765242,40000303001,OKG580045,sewer_system
11642,11642,OK01705,CWNS2012,OK,BURLINGTON WWT,Burlington,36.8961,-98.4213,0.02,0.02765242,40000305001,0,no_permit
11643,11643,OK01715,CWNS2012,OK,CARMEN WWT,Carmen,36.5671,-98.4552,0.04,0.05530484,40000307001,0,no_permit
11644,11644,OK01725,CWNS2012,OK,GOLTRY WWT,Goltry,36.5281,-98.1493,0.03,0.04147863,40000308001,0,no_permit
11645,11645,OK01735,CWNS2012,OK,HELENA WWT,Helena,36.5358,-98.265,0.05,0.06913105,40000309001,0,no_permit
11646,11646,OK01745,CWNS2012,OK,JET WWT,Jet,36.3923,-98.0947,0.035,0.048391735,40000310001,0,no_permit
11647,11647,OK01755,CWNS2012,OK,ATOKA WWT,ATOKA,34.4055,-96.1076,0.3,0.414786301,40000311001,OK0028576,sewer_system
11648,11648,OK01765,CWNS2012,OK,ATOKA CO. #3 (CANEY) WWT,CANEY,34.2433,-96.2132,0.02,0.02765242,40000312001,0,no_permit
11649,11649,OK01775,CWNS2012,OK,STRINGTOWN PWA WWT,STRINGTOWN,34.4596,-96.0636,0.04,0.05530484,40000313001,OK0030449,sewer_system
11650,11650,OK01785,CWNS2012,OK,ATOKA CO. #2 (TUSHKA) WWT,ATOKA,34.3199,-96.166,0.03,0.04147863,40000314001,0,no_permit
11651,11651,OK01795,CWNS2012,OK,WARDVILLE RSD WWT,Kiowa,34.6639,-96.0336,0.007,0.009678347,40000315001,0,no_permit
11652,11652,OK01805,CWNS2012,OK,BALKO WWT,0,36.6161,-100.7293,0.01,0.01382621,40000317001,0,no_permit
11653,11653,OK01815,CWNS2012,OK,BEAVER WWT,Beaver,36.8167,-100.5125,0.2,0.276524201,40000318001,0,no_permit
11654,11654,OK01825,CWNS2012,OK,FORGAN WWT,Forgan,36.8974,-100.526,0.06,0.08295726,40000319001,0,no_permit
11655,11655,OK01835,CWNS2012,OK,BEAVER CO. #2 (GATE) WWT,Gate,36.8533,-100.0552,0.01,0.01382621,40000320001,0,no_permit
11656,11656,OK01845,CWNS2012,OK,BEAVER CO. #1 (TURPIN) WWT,Turpin,36.8702,-100.8639,0.033,0.045626493,40000322001,0,no_permit
11657,11657,OK01855,CWNS2012,OK,CARTER WWT,Carter,35.2186,-99.5142,0.03,0.04147863,40000323001,0,no_permit
11658,11658,OK01865,CWNS2012,OK,ELK CITY (MAIN) WWT,Elk City,35.3663,-99.3796,1.07,1.479404473,40000324001,OK0029084,sewer_system
11659,11659,OK01875,CWNS2012,OK,ERICK WWT,Erick,35.2089,-99.8595,0.138,0.190801698,40000325001,OK0020745,sewer_system
11660,11660,OK01885,CWNS2012,OK,SAYRE WWT,Sayre,35.2911,-99.6397,0.318,0.439673479,40000328001,0,no_permit
11661,11661,OK01895,CWNS2012,OK,CANTON WWT,Canton,36.0533,-98.5883,0.07,0.09678347,40000330001,0,no_permit
11662,11662,OK01905,CWNS2012,OK,GREENFIELD WWT,Greenfield,35.7323,-98.3659,0.01,0.01382621,40000331001,0,no_permit
11663,11663,OK01915,CWNS2012,OK,HITCHCOCK WWT,Hitchcock,35.9664,-98.3478,0.014,0.019356694,40000332001,0,no_permit
11664,11664,OK01925,CWNS2012,OK,LONGDALE WWT,Longdale,36.1271,-98.5512,0.04,0.05530484,40000333001,0,no_permit
11665,11665,OK01935,CWNS2012,OK,WATONGA WWT,Watonga,35.8158,-98.424,0.41,0.566874611,40000334001,OK0021911,sewer_system
11666,11666,OK01945,CWNS2012,OK,ACHILLE PUA WWT,Achille,33.8312,-96.3901,0.05,0.06913105,40000336001,OK0027979,sewer_system
11667,11667,OK01955,CWNS2012,OK,BENNINGTON WWT,Bennington,33.9895,-96.0313,0.038,0.052539598,40000338001,0,no_permit
11668,11668,OK01965,CWNS2012,OK,KENEFIC WWT,KENEFIC,34.1483,-96.3652,0.019,0.026269799,40000339001,0,no_permit
11669,11669,OK01975,CWNS2012,OK,BOKCHITO WWT,Bokchito,34.0127,-96.1368,0.07,0.09678347,40000340001,OK0027014,sewer_system
11670,11670,OK01985,CWNS2012,OK,CADDO WWT,Caddo,34.1162,-96.264,0.128,0.176975488,40000341001,0,no_permit
11671,11671,OK01995,CWNS2012,OK,COLBERT PUA WWT,COLBERT,33.8456,-96.4954,0.1,0.1382621,40000343001,OKG580017,sewer_system
11672,11672,OK02005,CWNS2012,OK,ANADARKO PWA WWT,Anadarko,35.0923,-98.2232,1.85,2.557848855,40000353001,OK0028151,sewer_system
11673,11673,OK02015,CWNS2012,OK,APACHE WWT,Apache,34.8936,-98.3656,0.156,0.2156888763899999,40000354001,0,no_permit
11674,11674,OK02025,CWNS2012,OK,CARNEGIE PWA WWT,Carnegie,35.1119,-98.5958,0.202,0.279289443,40000356001,OK0028401,sewer_system
11675,11675,OK02035,CWNS2012,OK,CYRIL WWT,Cyril,34.8889,-98.192,0.12,0.1659145202999999,40000357001,OK0041467,sewer_system
11676,11676,OK02045,CWNS2012,OK,EAKLEY WWT,Eakly,35.3053,-98.5575,0.043,0.059452703,40000358001,0,no_permit
11677,11677,OK02055,CWNS2012,OK,FORT COBB WWT,For Cobb,35.0978,-98.4353,0.076,0.105079196,40000359001,0,no_permit
11678,11678,OK02065,CWNS2012,OK,GRACEMONT WWT,Gracemont,35.1883,-98.2603,0.054,0.074661534,40000360001,0,no_permit
11679,11679,OK02075,CWNS2012,OK,HINTON WWT,Hinton,35.4714,-98.3553,0.22,0.304176621,40000361001,0,no_permit
11680,11680,OK02085,CWNS2012,OK,CADDO CO #1 (LOOKEBA),Lookeba,35.3628,-98.3667,0.021,0.029035041,40000362001,0,no_permit
11681,11681,OK02095,CWNS2012,OK,CARTER #1 (FOX) WWT,Ratliff City,34.368,-97.4903,0.01,0.01382621,40000363001,0,no_permit
11682,11682,OK02105,CWNS2012,OK,HEALDTON WWT,Healdton,34.2411,-97.4835,0.3,0.414786301,40000366001,OK0027413,sewer_system
11683,11683,OK02115,CWNS2012,OK,RATLIFF CITY WWT,Ratliff,34.4423,-97.5028,0.01,0.01382621,40000367001,0,no_permit
11684,11684,OK02125,CWNS2012,OK,SPRINGER WWT,Springer,34.3038,-97.1312,0.06,0.08295726,40000368001,0,no_permit
11685,11685,OK02135,CWNS2012,OK,TATUMS WWT,Tatums,34.4769,-97.4611,0.017,0.023504557,40000369001,0,no_permit
11686,11686,OK02145,CWNS2012,OK,WILSON PWA WWT,Wilson,34.1775,-97.4171,0.159,0.219836739,40000370001,OKG580013,sewer_system
11687,11687,OK02155,CWNS2012,OK,HULBERT PWA WWT,HULBERT,35.9223,-95.1688,0.06,0.08295726,40000371001,OK0032328,sewer_system
11688,11688,OK02165,CWNS2012,OK,TAHLEQUAH STP,TAHLEQUAH,35.8912,-94.9351,2,2.765242005,40000373001,OK0026964,sewer_system
11689,11689,OK02175,CWNS2012,OK,BOSWELL WWT,Boxwell,34.0336,-95.8608,0.05,0.06913105,40000375001,OK0032255,sewer_system
11690,11690,OK02185,CWNS2012,OK,FORT TOWSON WWT,FORT TOWSON,34.0167,-95.2733,0.06,0.08295726,40000376001,0,no_permit
11691,11691,OK02195,CWNS2012,OK,CHOCTAW CO. #1 (GRANT) WWT,Grant,33.9261,-95.5067,0.025,0.034565525,40000378001,0,no_permit
11692,11692,OK02205,CWNS2012,OK,HUGO MUNICIPAL AUTHORITY WWT,HUGO,33.9884,-95.5258,1,1.382621003,40000379002,OK0028487,sewer_system
11693,11693,OK02215,CWNS2012,OK,KEYES WWT,Keyes,36.8066,-102.2362,0.04,0.05530484,40000384001,0,no_permit
11694,11694,OK02225,CWNS2012,OK,LEXINGTON PRISON WWT,0,35.0328,-97.2419,0.04,0.05530484,40000391002,0,no_permit
11695,11695,OK02235,CWNS2012,OK,COALGATE PWA WWT,COALGATE,34.5082,-96.2144,0.21,0.290350411,40000394001,OKG580028,sewer_system
11696,11696,OK02245,CWNS2012,OK,TUPELO WWT,TUPELO,34.605,-96.4217,0.04,0.05530484,40000397001,0,no_permit
11697,11697,OK02255,CWNS2012,OK,LAKELAND WWT,Lawton,34.7511,-98.4841,0.01,0.01382621,40000401001,0,no_permit
11698,11698,OK02265,CWNS2012,OK,DEVOL WWT,Devol,34.1871,-98.5841,0.03,0.04147863,40000402001,OK0022578,sewer_system
11699,11699,OK02275,CWNS2012,OK,COTTON #1 (RANDLETT) WWT,Randlett,34.1663,-98.4612,0.06,0.08295726,40000403001,0,no_permit
11700,11700,OK02285,CWNS2012,OK,BIG CABIN WWT,BIG CABIN,36.5158,-95.2614,0.03,0.04147863,40000404001,OK0031577,sewer_system
11701,11701,OK02295,CWNS2012,OK,BLUEJACKET WWT,BLUEJACKET,36.8062,-95.0675,0.02,0.02765242,40000405001,0,no_permit
11702,11702,OK02305,CWNS2012,OK,VINITA WWT,VINITA,36.6142,-95.1613,1.35,1.866538353,40000406001,OK0037788,sewer_system
11703,11703,OK02315,CWNS2012,OK,WELCH WWT,WELCH,36.8649,-95.104,0.07,0.09678347,40000407001,0,no_permit
11704,11704,OK02325,CWNS2012,OK,ARAPAHO WWT,Arapaho,35.5775,-98.95,0.08,0.1106096801999999,40000412001,0,no_permit
11705,11705,OK02335,CWNS2012,OK,BUTLER WWT,Butler,35.64,-99.1917,0.03,0.04147863,40000413001,0,no_permit
11706,11706,OK02345,CWNS2012,OK,CLINTON PWA WWT,Clinton,35.4794,-98.9424,0.9,1.244358902,40000414001,OK0031011,sewer_system
11707,11707,OK02355,CWNS2012,OK,CUSTER CITY WWT,Custer City,35.6514,-98.9,0.04,0.05530484,40000415001,0,no_permit
11708,11708,OK02365,CWNS2012,OK,THOMAS PWA WWT,Thomas,35.7496,-98.7302,0.12,0.1659145202999999,40000416001,OK0038971,sewer_system
11709,11709,OK02375,CWNS2012,OK,WEATHERFORD WWT,Weatherford,35.5179,-98.6985,1.3,1.797407303,40000417001,OK0021563,sewer_system
11710,11710,OK02385,CWNS2012,OK,COLCORD WWT,COLCORD,36.2628,-94.6968,0.053,0.073278913,40000420001,0,no_permit
11711,11711,OK02395,CWNS2012,OK,KANSAS WWT,KANSAS,36.1949,-94.8093,0.07,0.09678347,40000422001,0,no_permit
11712,11712,OK02405,CWNS2012,OK,OAKS WWT,OAKS,36.1667,-94.855,0.04,0.05530484,40000423001,0,no_permit
11713,11713,OK02415,CWNS2012,OK,GROVE MSA WWT,GROVE,36.6085,-94.7782,0.55,0.760441551,40000426001,OK0028886,sewer_system
11714,11714,OK02425,CWNS2012,OK,DEWEY CO. #2 (CAMARGO) WWT,Camargo,36.0144,-99.2977,0.015,0.020739315,40000427001,0,no_permit
11715,11715,OK02435,CWNS2012,OK,LEEDEY WWT,Leedey,35.8592,-99.3474,0.04,0.05530484,40000429001,0,no_permit
11716,11716,OK02445,CWNS2012,OK,OAKWOOD WWT,Oakwood,35.9235,-98.7045,0.007,0.009678347,40000430001,0,no_permit
11717,11717,OK02455,CWNS2012,OK,SEILING WWT,Seiling,36.163,-98.8969,0.09,0.12443589,40000432001,0,no_permit
11718,11718,OK02465,CWNS2012,OK,ARNETT WWT,Arnett,36.1163,-99.782,0.07,0.09678347,40000434001,0,no_permit
11719,11719,OK02475,CWNS2012,OK,FARGO WWT,Fargo,36.3798,-99.6169,0.03,0.04147863,40000435001,0,no_permit
11720,11720,OK02485,CWNS2012,OK,GAGE WWT,Gage,36.3256,-99.7484,0.04,0.05530484,40000436001,0,no_permit
11721,11721,OK02495,CWNS2012,OK,SHATTUCK WWT,Shattuck,36.2925,-99.8812,0.14,0.19356694,40000437001,0,no_permit
11722,11722,OK02505,CWNS2012,OK,BRECKINRIDGE WWT,Breckenridge,36.4289,-97.7242,0.03,0.04147863,40000438001,0,no_permit
11723,11723,OK02515,CWNS2012,OK,DRUMMOND PWA WWT,Drummond,36.3011,-98.0447,0.05,0.06913105,40000441001,OKG580035,sewer_system
11724,11724,OK02525,CWNS2012,OK,FAIRMONT WWT,Fairmont,36.3524,-97.716,0.01,0.01382621,40000442001,0,no_permit
11725,11725,OK02535,CWNS2012,OK,HILLSDALE WWT,Hillsdale,36.5664,-97.9856,0.01,0.01382621,40000443001,0,no_permit
11726,11726,OK02545,CWNS2012,OK,HUNTER WWT,Hunter,36.5601,-97.6625,0.02,0.02765242,40000444001,0,no_permit
11727,11727,OK02555,CWNS2012,OK,KREMLIN WWT,Kremlin,36.5467,-97.8317,0.02,0.02765242,40000445001,0,no_permit
11728,11728,OK02565,CWNS2012,OK,LAHOMA WWT,Lahoma,36.3892,-98.0804,0.06,0.08295726,40000446001,OKG580067,sewer_system
11729,11729,OK02575,CWNS2012,OK,NORTH ENID WWT,North Enid,36.4332,-97.8561,0.09,0.12443589,40000447001,OKG580002,sewer_system
11730,11730,OK02585,CWNS2012,OK,WAUKOMIS WWT,Waukomis,36.3266,-97.9028,0.15,0.20739315,40000448001,OK0020648,sewer_system
11731,11731,OK02595,CWNS2012,OK,ELMORE CITY WWT,Elmore City,34.6227,-97.3965,0.08,0.1106096801999999,40000450001,0,no_permit
11732,11732,OK02605,CWNS2012,OK,MAYSVILLE WWT,Maysville,34.8101,-97.4023,0.14,0.19356694,40000452001,0,no_permit
11733,11733,OK02615,CWNS2012,OK,LINDSAY WWT,Lindsay,34.8304,-97.5918,0.36,0.497743561,40000453001,OKG580021,sewer_system
11734,11734,OK02625,CWNS2012,OK,PAULS VALLEY WWT,Pauls Valley,34.6934,-97.1816,0.7,0.967834702,40000454001,OK0039071,sewer_system
11735,11735,OK02635,CWNS2012,OK,STRATFORD WWT,Stratford,34.7911,-96.9476,0.16,0.2212193603999999,40000456001,OK0021865,sewer_system
11736,11736,OK02645,CWNS2012,OK,WYNNEWOOD WWT,Wynnewood,34.6368,-97.1963,0.3,0.414786301,40000457001,OK0028282,sewer_system
11737,11737,OK02655,CWNS2012,OK,ALEX WWT,Alex,34.9159,-97.7711,0.04,0.05530484,40000458001,0,no_permit
11738,11738,OK02665,CWNS2012,OK,Grady County RWD #7 (Ninnekah) WWT,Ninnekah,,,0,0,40000463001,0,no_permit
11739,11739,OK02675,CWNS2012,OK,RUSH SPRINGS WWT,Rush Springs,34.7659,-97.9529,0.13,0.17974073,40000465001,0,no_permit
11740,11740,OK02685,CWNS2012,OK,TUTTLE WWT,Tuttle,35.2989,-97.8249,0.12,0.1659145202999999,40000467001,OKG580054,sewer_system
11741,11741,OK02695,CWNS2012,OK,GRADY CO #1 (POCASSET) WWT,Pocasset,35.1949,-97.959,0.02,0.02765242,40000468001,0,no_permit
11742,11742,OK02705,CWNS2012,OK,GRADY COUNTY RWD #2 (AMBER),Amber,35.1632,-97.8853,0.025,0.034565525,40000468002,0,no_permit
11743,11743,OK02715,CWNS2012,OK,DEER CREEK WWT,Deer Creek,36.8046,-97.5261,0.02,0.02765242,40000470001,0,no_permit
11744,11744,OK02725,CWNS2012,OK,LAMONT WWT,Lamont,36.6883,-97.5532,0.05,0.06913105,40000472001,0,no_permit
11745,11745,OK02735,CWNS2012,OK,MANCHESTER WWT,Manchester,36.9876,-98.0435,0.01,0.01382621,40000473001,0,no_permit
11746,11746,OK02745,CWNS2012,OK,MEDFORD WWT,Medford,36.8067,-97.7333,0.157,0.217071497,40000474001,0,no_permit
11747,11747,OK02755,CWNS2012,OK,NASH PWA WWT,Nash,36.6634,-98.0443,0.02,0.02765242,40000475001,0,no_permit
11748,11748,OK02765,CWNS2012,OK,POND CREEK WWT,Pond Creek,36.6663,-97.7857,0.09,0.12443589,40000476001,OKG580059,sewer_system
11749,11749,OK02775,CWNS2012,OK,WAKITA WWT,Wakita,36.8923,-97.9291,0.05,0.06913105,40000477001,0,no_permit
11750,11750,OK02785,CWNS2012,OK,GRANITE PWA WWT,Granite,34.9622,-99.3803,0.22,0.304176621,40000478001,0,no_permit
11751,11751,OK02795,CWNS2012,OK,MANGUM WWT,Mangum,34.8474,-99.5018,0.4,0.553048401,40000479001,OK0028827,sewer_system
11752,11752,OK02805,CWNS2012,OK,WILLOW WWT,Willow,35.0492,-99.501,0.015,0.020739315,40000480001,0,no_permit
11753,11753,OK02815,CWNS2012,OK,QUARTZ MT WWT,Lone Wolf,34.877,-99.3038,0.05,0.06913105,40000481001,0,no_permit
